RegionID,RegionName,State,HomeType,Bedrooms,Tier,Latest_ZHVI
394933,"Oil City, PA",PA,sfr+condo,4.0,0.33_0.67,154631.0858138055
394838,"Mason City, IA",IA,sfr+condo,4.0,0.33_0.67,277568.6219808645
394717,"Jacksonville, TX",TX,sfr+condo,4.0,0.33_0.67,425519.9617015326
394625,"Galesburg, IL",IL,sfr+condo,4.0,0.33_0.67,183558.72253977903
394954,"Pahrump, NV",NV,sfr+condo,4.0,0.33_0.67,437563.9006426293
394963,"Paris, TX",TX,sfr+condo,4.0,0.33_0.67,340690.3080707669
395234,"Winona, MN",MN,sfr+condo,4.0,0.33_0.67,337471.68421222083
753905,"Newport, OR",OR,sfr+condo,4.0,0.33_0.67,671503.7931998613
394878,"Morgan City, LA",LA,sfr+condo,4.0,0.33_0.67,181455.89378178585
395091,"Shelbyville, TN",TN,sfr+condo,4.0,0.33_0.67,416697.2994625627
394326,"Amsterdam, NY",NY,sfr+condo,4.0,0.33_0.67,228475.23063164225
753911,"Ozark, AL",AL,sfr+condo,4.0,0.33_0.67,279789.35903818446
394316,"Alice, TX",TX,sfr+condo,4.0,0.33_0.67,300630.4797635864
394628,"Gardnerville Ranchos, NV",NV,sfr+condo,4.0,0.33_0.67,949274.8142782036
394608,"Fort Polk South, LA",LA,sfr+condo,4.0,0.33_0.67,284697.8321510253
394437,"Ca-¦on City, CO",CO,sfr+condo,4.0,0.33_0.67,421022.0662193304
394903,"Natchez, MS",LA,sfr+condo,4.0,0.33_0.67,261765.80477756972
394906,"New Castle, IN",IN,sfr+condo,4.0,0.33_0.67,237666.58123695003
394478,"Clovis, NM",NM,sfr+condo,4.0,0.33_0.67,275735.2689464886
394919,"Norfolk, NE",NE,sfr+condo,4.0,0.33_0.67,309919.13701505767
394431,"Cadillac, MI",MI,sfr+condo,4.0,0.33_0.67,300812.04188383586
395043,"Ruston, LA",LA,sfr+condo,4.0,0.33_0.67,340805.8233127357
395097,"Sidney, OH",OH,sfr+condo,4.0,0.33_0.67,308169.5110773425
395008,"Pullman, WA",WA,sfr+condo,4.0,0.33_0.67,377288.2173766202
394819,"Malone, NY",NY,sfr+condo,4.0,0.33_0.67,195178.29588782057
394527,"Del Rio, TX",TX,sfr+condo,4.0,0.33_0.67,358011.9283238637
394391,"Blackfoot, ID",ID,sfr+condo,4.0,0.33_0.67,384727.3721752248
395017,"Red Wing, MN",MN,sfr+condo,4.0,0.33_0.67,381419.8334592551
394918,"Nogales, AZ",AZ,sfr+condo,4.0,0.33_0.67,347998.9087628778
395144,"Tahlequah, OK",OK,sfr+condo,4.0,0.33_0.67,298723.2118764172
394739,"Kendallville, IN",IN,sfr+condo,4.0,0.33_0.67,311290.4946481758
394876,"Montrose, CO",CO,sfr+condo,4.0,0.33_0.67,611304.0535201188
394504,"Cortland, NY",NY,sfr+condo,4.0,0.33_0.67,224131.35363872055
394887,"Mount Sterling, KY",KY,sfr+condo,4.0,0.33_0.67,291573.31224270473
394477,"Clinton, IA",IA,sfr+condo,4.0,0.33_0.67,226935.21987154213
753916,"Sandpoint, ID",ID,sfr+condo,4.0,0.33_0.67,850861.7004757054
753865,"Bardstown, KY",KY,sfr+condo,4.0,0.33_0.67,373691.8526403646
395201,"Wapakoneta, OH",OH,sfr+condo,4.0,0.33_0.67,303120.00493539264
394987,"Plymouth, IN",IN,sfr+condo,4.0,0.33_0.67,310571.3422282005
394789,"Lewistown, PA",PA,sfr+condo,4.0,0.33_0.67,232675.0576369315
394379,"Bemidji, MN",MN,sfr+condo,4.0,0.33_0.67,326396.63996995846
394377,"Bellefontaine, OH",OH,sfr+condo,4.0,0.33_0.67,320537.2170467251
395087,"Seymour, IN",IN,sfr+condo,4.0,0.33_0.67,309864.595818676
394426,"Burley, ID",ID,sfr+condo,4.0,0.33_0.67,378742.4400342787
394548,"Durant, OK",OK,sfr+condo,4.0,0.33_0.67,274558.13597794186
394883,"Moultrie, GA",GA,sfr+condo,4.0,0.33_0.67,296212.3019815356
394398,"Bogalusa, LA",LA,sfr+condo,4.0,0.33_0.67,252669.77219055584
394500,"Cornelia, GA",GA,sfr+condo,4.0,0.33_0.67,413769.15969390894
753889,"Hillsdale, MI",MI,sfr+condo,4.0,0.33_0.67,260692.1126966792
395155,"Thomasville, GA",GA,sfr+condo,4.0,0.33_0.67,368569.7230805341
394961,"Paragould, AR",AR,sfr+condo,4.0,0.33_0.67,263796.8048657037
394427,"Burlington, IA",IA,sfr+condo,4.0,0.33_0.67,185393.9349961068
394817,"Madisonville, KY",KY,sfr+condo,4.0,0.33_0.67,278721.7152296182
394850,"Menomonie, WI",WI,sfr+condo,4.0,0.33_0.67,357384.2538744369
753918,"Shawano, WI",WI,sfr+condo,4.0,0.33_0.67,339562.34022514324
395189,"Vicksburg, MS",MS,sfr+condo,4.0,0.33_0.67,271973.879649649
394375,"Bedford, IN",IN,sfr+condo,4.0,0.33_0.67,290451.9533389706
395208,"Washington, NC",NC,sfr+condo,4.0,0.33_0.67,370231.9521333156
394616,"Freeport, IL",IL,sfr+condo,4.0,0.33_0.67,224412.92632241876
394667,"Harrison, AR",AR,sfr+condo,4.0,0.33_0.67,304029.58923288266
395037,"Rolla, MO",MO,sfr+condo,4.0,0.33_0.67,298665.0129138993
394482,"Coldwater, MI",MI,sfr+condo,4.0,0.33_0.67,258436.09499617465
753904,"Marion, NC",NC,sfr+condo,4.0,0.33_0.67,408320.4291092074
394695,"Huntingdon, PA",PA,sfr+condo,4.0,0.33_0.67,226490.1251030187
394567,"Ellensburg, WA",WA,sfr+condo,4.0,0.33_0.67,660519.5950010574
394990,"Ponca City, OK",OK,sfr+condo,4.0,0.33_0.67,224189.22714739243
394779,"Lawrenceburg, TN",TN,sfr+condo,4.0,0.33_0.67,319818.06572166044
394842,"McAlester, OK",OK,sfr+condo,4.0,0.33_0.67,286225.52747282066
394886,"Mount Pleasant, TX",TX,sfr+condo,4.0,0.33_0.67,361873.6936155678
395228,"Willmar, MN",MN,sfr+condo,4.0,0.33_0.67,319351.9860468616
395034,"Rockingham, NC",NC,sfr+condo,4.0,0.33_0.67,260820.38473471729
394895,"Muscatine, IA",IA,sfr+condo,4.0,0.33_0.67,273684.08416985406
394785,"Lewisburg, PA",PA,sfr+condo,4.0,0.33_0.67,389568.38476724265
394349,"Auburn, IN",IN,sfr+condo,4.0,0.33_0.67,307779.32672235504
394545,"Duncan, OK",OK,sfr+condo,4.0,0.33_0.67,286051.3554781272
395081,"Sedalia, MO",MO,sfr+condo,4.0,0.33_0.67,281462.10036418604
394448,"Cedartown, GA",GA,sfr+condo,4.0,0.33_0.67,310922.50540885626
394677,"Henderson, NC",NC,sfr+condo,4.0,0.33_0.67,313455.5364408032
394297,"Aberdeen, SD",SD,sfr+condo,4.0,0.33_0.67,266282.28797146963
395032,"Rock Springs, WY",WY,sfr+condo,4.0,0.33_0.67,341532.321003634
394627,"Garden City, KS",KS,sfr+condo,4.0,0.33_0.67,270656.89471818786
395129,"Stephenville, TX",TX,sfr+condo,4.0,0.33_0.67,453925.4930614187
394449,"Celina, OH",OH,sfr+condo,4.0,0.33_0.67,320029.36632076564
395230,"Wilmington, OH",OH,sfr+condo,4.0,0.33_0.67,328587.85100379976
394424,"Bucyrus, OH",OH,sfr+condo,4.0,0.33_0.67,200898.40516503836
394319,"Alma, MI",MI,sfr+condo,4.0,0.33_0.67,223891.83711341943
394558,"El Campo, TX",TX,sfr+condo,4.0,0.33_0.67,306887.7134929238
394891,"Mountain Home, AR",AR,sfr+condo,4.0,0.33_0.67,379162.9107515744
394624,"Gainesville, TX",TX,sfr+condo,4.0,0.33_0.67,480843.8193797096
395158,"Tifton, GA",GA,sfr+condo,4.0,0.33_0.67,353822.326497176
394397,"Blytheville, AR",AR,sfr+condo,4.0,0.33_0.67,227258.86746287905
394845,"McMinnville, TN",TN,sfr+condo,4.0,0.33_0.67,365244.6253359013
394341,"Astoria, OR",OR,sfr+condo,4.0,0.33_0.67,641022.8719744732
394409,"Bradford, PA",PA,sfr+condo,4.0,0.33_0.67,157280.21176690943
394844,"McComb, MS",MS,sfr+condo,4.0,0.33_0.67,239028.629675634
753866,"Big Stone Gap, VA",VA,sfr+condo,4.0,0.33_0.67,202620.3292330168
394833,"Marshalltown, IA",IA,sfr+condo,4.0,0.33_0.67,223655.24152134405
394384,"Big Rapids, MI",MI,sfr+condo,4.0,0.33_0.67,289667.9592991113
394354,"Austin, MN",MN,sfr+condo,4.0,0.33_0.67,285027.6825008963
395219,"West Plains, MO",MO,sfr+condo,4.0,0.33_0.67,289074.039846996
394934,"Okeechobee, FL",FL,sfr+condo,4.0,0.33_0.67,383608.59985606937
394690,"Houghton, MI",MI,sfr+condo,4.0,0.33_0.67,262144.7709852696
394881,"Moscow, ID",ID,sfr+condo,4.0,0.33_0.67,519461.0131584206
394476,"Clewiston, FL",FL,sfr+condo,4.0,0.33_0.67,329224.42526228575
395026,"Riverton, WY",WY,sfr+condo,4.0,0.33_0.67,393624.9233361087
394560,"El Dorado, AR",AR,sfr+condo,4.0,0.33_0.67,293902.6329657788
395083,"Selma, AL",AL,sfr+condo,4.0,0.33_0.67,191744.78176835072
394981,"Pittsburg, KS",KS,sfr+condo,4.0,0.33_0.67,242898.2279954982
394663,"Hannibal, MO",MO,sfr+condo,4.0,0.33_0.67,285380.8112638861
395203,"Warren, PA",PA,sfr+condo,4.0,0.33_0.67,160816.32355167883
394315,"Alexandria, MN",MN,sfr+condo,4.0,0.33_0.67,417996.3182032639
395178,"Urbana, OH",OH,sfr+condo,4.0,0.33_0.67,311124.260697551
394654,"Greenwood, MS",MS,sfr+condo,4.0,0.33_0.67,202330.2455409187
394434,"Cambridge, OH",OH,sfr+condo,4.0,0.33_0.67,243274.2251104376
395227,"Williston, ND",ND,sfr+condo,4.0,0.33_0.67,393479.9453152273
394526,"Defiance, OH",OH,sfr+condo,4.0,0.33_0.67,235343.3327114813
395099,"Sikeston, MO",MO,sfr+condo,4.0,0.33_0.67,220065.282097448
395046,"Safford, AZ",AZ,sfr+condo,4.0,0.33_0.67,353323.12063739804
394300,"Ada, OK",OK,sfr+condo,4.0,0.33_0.67,301372.91344796907
394422,"Brownwood, TX",TX,sfr+condo,4.0,0.33_0.67,343191.19754685025
394507,"Crawfordsville, IN",IN,sfr+condo,4.0,0.33_0.67,279514.6035306927
394801,"Logansport, IN",IN,sfr+condo,4.0,0.33_0.67,206718.16100052107
395072,"Scottsbluff, NE",NE,sfr+condo,4.0,0.33_0.67,241420.7940968911
394914,"Newberry, SC",SC,sfr+condo,4.0,0.33_0.67,384886.4949491707
394799,"Lock Haven, PA",PA,sfr+condo,4.0,0.33_0.67,226047.72941662115
394554,"Easton, MD",MD,sfr+condo,4.0,0.33_0.67,694681.0457885066
394948,"Owatonna, MN",MN,sfr+condo,4.0,0.33_0.67,329664.8823092712
394771,"Laramie, WY",WY,sfr+condo,4.0,0.33_0.67,425607.1279690092
394894,"Murray, KY",KY,sfr+condo,4.0,0.33_0.67,325620.30578301445
394617,"Fremont, NE",NE,sfr+condo,4.0,0.33_0.67,298799.84022785514
394382,"Bennington, VT",VT,sfr+condo,4.0,0.33_0.67,561838.1142868083
395069,"Sault Ste. Marie, MI",MI,sfr+condo,4.0,0.33_0.67,256168.8696095785
394436,"Campbellsville, KY",KY,sfr+condo,4.0,0.33_0.67,258908.07380590987
394573,"Escanaba, MI",MI,sfr+condo,4.0,0.33_0.67,243256.11815744344
394840,"Mayfield, KY",KY,sfr+condo,4.0,0.33_0.67,266078.02964428766
394745,"Kill Devil Hills, NC",NC,sfr+condo,4.0,0.33_0.67,708571.9541463958
395137,"Sulphur Springs, TX",TX,sfr+condo,4.0,0.33_0.67,365541.75971952063
394702,"Hutchinson, MN",MN,sfr+condo,4.0,0.33_0.67,321115.306601957
394506,"Coshocton, OH",OH,sfr+condo,4.0,0.33_0.67,259506.27269114068
394696,"Huntington, IN",IN,sfr+condo,4.0,0.33_0.67,264716.9806711629
395192,"Vincennes, IN",IN,sfr+condo,4.0,0.33_0.67,250484.27337892773
394370,"Bay City, TX",TX,sfr+condo,4.0,0.33_0.67,302251.49000918184
394920,"North Platte, NE",NE,sfr+condo,4.0,0.33_0.67,270492.79064616835
394973,"Peru, IN",IN,sfr+condo,4.0,0.33_0.67,195339.23674222533
394992,"Pontiac, IL",IL,sfr+condo,4.0,0.33_0.67,214466.6969897208
394781,"Lebanon, MO",MO,sfr+condo,4.0,0.33_0.67,303544.33365266013
394915,"Newport, TN",TN,sfr+condo,4.0,0.33_0.67,335725.3071655281
394525,"Decatur, IN",IN,sfr+condo,4.0,0.33_0.67,287444.6083817587
395191,"Vidalia, GA",GA,sfr+condo,4.0,0.33_0.67,304682.0766721975
394413,"Brenham, TX",TX,sfr+condo,4.0,0.33_0.67,519676.15836146456
395187,"Vernal, UT",UT,sfr+condo,4.0,0.33_0.67,381287.40156947816
394947,"Ottumwa, IA",IA,sfr+condo,4.0,0.33_0.67,196596.4926718578
394430,"Butte, MT",MT,sfr+condo,4.0,0.33_0.67,376735.4384828753
394499,"Corinth, MS",MS,sfr+condo,4.0,0.33_0.67,288893.6342303817
394417,"Brookhaven, MS",MS,sfr+condo,4.0,0.33_0.67,306649.08772375307
394569,"Emporia, KS",KS,sfr+condo,4.0,0.33_0.67,236106.27973477007
394713,"Jackson, WY",WY,sfr+condo,4.0,0.33_0.67,2502527.529285235
394385,"Big Spring, TX",TX,sfr+condo,4.0,0.33_0.67,271249.66540478595
394557,"Effingham, IL",IL,sfr+condo,4.0,0.33_0.67,300710.1686362459
394536,"Dodge City, KS",KS,sfr+condo,4.0,0.33_0.67,263876.0869605757
394331,"Angola, IN",IN,sfr+condo,4.0,0.33_0.67,482833.5670217847
394535,"Dixon, IL",IL,sfr+condo,4.0,0.33_0.67,223466.4905946853
394777,"Laurinburg, NC",NC,sfr+condo,4.0,0.33_0.67,267696.5606147037
395149,"Taos, NM",NM,sfr+condo,4.0,0.33_0.67,719443.191278182
394419,"Brookings, SD",SD,sfr+condo,4.0,0.33_0.67,332593.1458957728
394324,"Americus, GA",GA,sfr+condo,4.0,0.33_0.67,234427.9131155692
394491,"Columbus, NE",NE,sfr+condo,4.0,0.33_0.67,314489.01557841053
395150,"Taylorville, IL",IL,sfr+condo,4.0,0.33_0.67,190612.5355472372
394335,"Arcadia, FL",FL,sfr+condo,4.0,0.33_0.67,358984.69477190304
394786,"Lewisburg, TN",TN,sfr+condo,4.0,0.33_0.67,413227.6954787223
395084,"Seneca Falls, NY",NY,sfr+condo,4.0,0.33_0.67,252493.3472837756
394533,"Dickinson, ND",ND,sfr+condo,4.0,0.33_0.67,347010.69678638974
395207,"Washington, IN",IN,sfr+condo,4.0,0.33_0.67,285192.8238724751
753902,"Malvern, AR",AR,sfr+condo,4.0,0.33_0.67,282038.27212726104
394613,"Frankfort, IN",IN,sfr+condo,4.0,0.33_0.67,268333.0142928383
394815,"Madison, IN",IN,sfr+condo,4.0,0.33_0.67,311343.5807184494
394414,"Brevard, NC",NC,sfr+condo,4.0,0.33_0.67,785514.910929047
395141,"Susanville, CA",CA,sfr+condo,4.0,0.33_0.67,321378.7606949553
394984,"Plainview, TX",TX,sfr+condo,4.0,0.33_0.67,213409.8825114332
753878,"Dayton, TN",TN,sfr+condo,4.0,0.33_0.67,371079.9648241186
753892,"Jackson, OH",OH,sfr+condo,4.0,0.33_0.67,239639.9645200204
394433,"Cambridge, MD",MD,sfr+condo,4.0,0.33_0.67,355184.4638539028
394730,"Juneau, AK",AK,sfr+condo,4.0,0.33_0.67,617074.6502684669
394481,"Coffeyville, KS",KS,sfr+condo,4.0,0.33_0.67,169380.44794969624
394383,"Berlin, NH",NH,sfr+condo,4.0,0.33_0.67,300950.0304819299
394473,"Cleveland, MS",MS,sfr+condo,4.0,0.33_0.67,289615.0982416275
394670,"Hastings, NE",NE,sfr+condo,4.0,0.33_0.67,274775.9891169568
394749,"Kingsville, TX",TX,sfr+condo,4.0,0.33_0.67,242587.97120188733
395196,"Wabash, IN",IN,sfr+condo,4.0,0.33_0.67,228396.7123155902
753871,"Breckenridge, CO",CO,sfr+condo,4.0,0.33_0.67,1944680.0158397667
394310,"Albert Lea, MN",MN,sfr+condo,4.0,0.33_0.67,258534.4710243265
395093,"Sheridan, WY",WY,sfr+condo,4.0,0.33_0.67,554261.7250481411
395176,"Union City, TN",TN,sfr+condo,4.0,0.33_0.67,259522.0449872338
394855,"Miami, OK",OK,sfr+condo,4.0,0.33_0.67,247323.99617437963
394708,"Iron Mountain, MI",MI,sfr+condo,4.0,0.33_0.67,242119.1806291719
394725,"Jesup, GA",GA,sfr+condo,4.0,0.33_0.67,312878.7516829215
394846,"McPherson, KS",KS,sfr+condo,4.0,0.33_0.67,287855.8602096736
394751,"Kirksville, MO",MO,sfr+condo,4.0,0.33_0.67,252672.3944450552
753901,"Ludington, MI",MI,sfr+condo,4.0,0.33_0.67,349016.5091536384
394320,"Alpena, MI",MI,sfr+condo,4.0,0.33_0.67,225297.8344021596
395206,"Washington Court House, OH",OH,sfr+condo,4.0,0.33_0.67,295292.2103684609
394673,"Hays, KS",KS,sfr+condo,4.0,0.33_0.67,258989.04926827483
394606,"Fort Morgan, CO",CO,sfr+condo,4.0,0.33_0.67,377308.589678596
395185,"Van Wert, OH",OH,sfr+condo,4.0,0.33_0.67,227669.4916198658
753926,"Weatherford, OK",OK,sfr+condo,4.0,0.33_0.67,271097.01299244066
394892,"Mountain Home, ID",ID,sfr+condo,4.0,0.33_0.67,389595.74198373547
394864,"Mineral Wells, TX",TX,sfr+condo,4.0,0.33_0.67,554829.4918823536
395100,"Silver City, NM",NM,sfr+condo,4.0,0.33_0.67,308426.00392132666
753879,"Elkins, WV",WV,sfr+condo,4.0,0.33_0.67,206022.72225615237
394812,"Macomb, IL",IL,sfr+condo,4.0,0.33_0.67,134512.05605170396
394435,"Camden, AR",AR,sfr+condo,4.0,0.33_0.67,220712.73232429757
394921,"North Vernon, IN",IN,sfr+condo,4.0,0.33_0.67,280073.3424257978
395154,"Thomaston, GA",GA,sfr+condo,4.0,0.33_0.67,328419.8119876944
394642,"Grants, NM",NM,sfr+condo,4.0,0.33_0.67,221853.573390961
394615,"Fredericksburg, TX",TX,sfr+condo,4.0,0.33_0.67,683016.2485872852
395159,"Toccoa, GA",GA,sfr+condo,4.0,0.33_0.67,371212.6353082245
753923,"The Dalles, OR",OR,sfr+condo,4.0,0.33_0.67,462053.6249024835
394649,"Greensburg, IN",IN,sfr+condo,4.0,0.33_0.67,329964.2988505279
394706,"Indianola, MS",MS,sfr+condo,4.0,0.33_0.67,123058.44214351002
394758,"La Grande, OR",OR,sfr+condo,4.0,0.33_0.67,406575.2147900316
753909,"Ottawa, KS",KS,sfr+condo,4.0,0.33_0.67,318799.43224202725
394912,"New Ulm, MN",MN,sfr+condo,4.0,0.33_0.67,266713.7895877885
394791,"Lexington, NE",NE,sfr+condo,4.0,0.33_0.67,256940.07312318883
394643,"Great Bend, KS",KS,sfr+condo,4.0,0.33_0.67,199037.44032246375
395110,"Spearfish, SD",SD,sfr+condo,4.0,0.33_0.67,545229.3256170062
395214,"Wauchula, FL",FL,sfr+condo,4.0,0.33_0.67,324400.0895948979
394830,"Marshall, MN",MN,sfr+condo,4.0,0.33_0.67,240249.74731702567
394854,"Mexico, MO",MO,sfr+condo,4.0,0.33_0.67,235743.1997742121
394584,"Fallon, NV",NV,sfr+condo,4.0,0.33_0.67,449253.6343241039
394322,"Altus, OK",OK,sfr+condo,4.0,0.33_0.67,279514.6676698952
753884,"Hailey, ID",ID,sfr+condo,4.0,0.33_0.67,2290694.155313892
753921,"Steamboat Springs, CO",CO,sfr+condo,4.0,0.33_0.67,1983610.149273254
395138,"Summerville, GA",GA,sfr+condo,4.0,0.33_0.67,307243.37195413344
394869,"Moberly, MO",MO,sfr+condo,4.0,0.33_0.67,253465.1048925781
394858,"Middlesborough, KY",KY,sfr+condo,4.0,0.33_0.67,203311.36780181836
395236,"Woodward, OK",OK,sfr+condo,4.0,0.33_0.67,230961.8811856976
395004,"Prineville, OR",OR,sfr+condo,4.0,0.33_0.67,580663.1084991769
394687,"Hood River, OR",OR,sfr+condo,4.0,0.33_0.67,808540.9067341024
394494,"Connersville, IN",IN,sfr+condo,4.0,0.33_0.67,218816.18627985223
394868,"Mitchell, SD",SD,sfr+condo,4.0,0.33_0.67,295788.90908484
394418,"Brookings, OR",OR,sfr+condo,4.0,0.33_0.67,628530.0967682766
395198,"Wahpeton, ND",ND,sfr+condo,4.0,0.33_0.67,274003.4609249525
394564,"Elk City, OK",OK,sfr+condo,4.0,0.33_0.67,280648.92850490345
394793,"Liberal, KS",KS,sfr+condo,4.0,0.33_0.67,180933.99160853517
395239,"Worthington, MN",MN,sfr+condo,4.0,0.33_0.67,292959.0176636824
394945,"Oskaloosa, IA",IA,sfr+condo,4.0,0.33_0.67,257355.6003814923
394959,"Pampa, TX",TX,sfr+condo,4.0,0.33_0.67,210972.9951612956
394470,"Clarksdale, MS",MS,sfr+condo,4.0,0.33_0.67,102296.87583703466
395130,"Sterling, CO",CO,sfr+condo,4.0,0.33_0.67,317950.762147154
394371,"Beatrice, NE",NE,sfr+condo,4.0,0.33_0.67,267443.6416921486
394718,"Jamestown, ND",ND,sfr+condo,4.0,0.33_0.67,284253.6934216215
394656,"Grenada, MS",MS,sfr+condo,4.0,0.33_0.67,262805.13803353446
394837,"Maryville, MO",MO,sfr+condo,4.0,0.33_0.67,253320.32783488627
394337,"Arkadelphia, AR",AR,sfr+condo,4.0,0.33_0.67,260592.56882117712
394659,"Guymon, OK",OK,sfr+condo,4.0,0.33_0.67,228715.87659302875
394403,"Borger, TX",TX,sfr+condo,4.0,0.33_0.67,219872.02740808556
394979,"Pierre, SD",SD,sfr+condo,4.0,0.33_0.67,308337.2364564989
395135,"Storm Lake, IA",IA,sfr+condo,4.0,0.33_0.67,235097.39111770535
394498,"Cordele, GA",GA,sfr+condo,4.0,0.33_0.67,292213.5335204941
394578,"Evanston, WY",WY,sfr+condo,4.0,0.33_0.67,381260.33923519606
753914,"Port Lavaca, TX",TX,sfr+condo,4.0,0.33_0.67,345874.6339725637
753908,"Othello, WA",WA,sfr+condo,4.0,0.33_0.67,364291.001052692
753925,"Vineyard Haven, MA",MA,sfr+condo,4.0,0.33_0.67,1925796.637062648
394965,"Parsons, KS",KS,sfr+condo,4.0,0.33_0.67,154102.6417680028
394996,"Portales, NM",NM,sfr+condo,4.0,0.33_0.67,227196.4714968148
394805,"Los Alamos, NM",NM,sfr+condo,4.0,0.33_0.67,685981.9553512078
394330,"Andrews, TX",TX,sfr+condo,4.0,0.33_0.67,388518.4713158098
395112,"Spirit Lake, IA",IA,sfr+condo,4.0,0.33_0.67,534984.236993732
394594,"Fitzgerald, GA",GA,sfr+condo,4.0,0.33_0.67,227313.09780163027
753927,"Winnemucca, NV",NV,sfr+condo,4.0,0.33_0.67,469254.10770320194
394841,"Maysville, KY",KY,sfr+condo,4.0,0.33_0.67,279429.44800942903
395104,"Snyder, TX",TX,sfr+condo,4.0,0.33_0.67,256307.58039486012
395111,"Spencer, IA",IA,sfr+condo,4.0,0.33_0.67,247645.4095311366
394342,"Atchison, KS",KS,sfr+condo,4.0,0.33_0.67,242121.12681603097
753880,"Fairfield, IA",IA,sfr+condo,4.0,0.33_0.67,236810.4077986014
395186,"Vermillion, SD",SD,sfr+condo,4.0,0.33_0.67,297019.74569824134
394743,"Ketchikan, AK",AK,sfr+condo,4.0,0.33_0.67,497105.4174226579
753874,"Craig, CO",CO,sfr+condo,4.0,0.33_0.67,378352.3862533
102001,United States,,sfr+condo,,0.33_0.67,362116.5451389545
394913,"New York, NY",NY,sfr+condo,,0.33_0.67,709051.6995943269
753899,"Los Angeles, CA",CA,sfr+condo,,0.33_0.67,949365.400726279
394463,"Chicago, IL",IL,sfr+condo,,0.33_0.67,338938.47894304025
394514,"Dallas, TX",TX,sfr+condo,,0.33_0.67,362053.0121803816
394692,"Houston, TX",TX,sfr+condo,,0.33_0.67,305280.124806226
395209,"Washington, DC",VA,sfr+condo,,0.33_0.67,575077.7782481499
394974,"Philadelphia, PA",PA,sfr+condo,,0.33_0.67,377765.4737811891
394856,"Miami, FL",FL,sfr+condo,,0.33_0.67,470827.7980847455
394347,"Atlanta, GA",GA,sfr+condo,,0.33_0.67,378784.7168579218
394404,"Boston, MA",MA,sfr+condo,,0.33_0.67,721319.5052050244
394976,"Phoenix, AZ",AZ,sfr+condo,,0.33_0.67,444547.9422514743
395057,"San Francisco, CA",CA,sfr+condo,,0.33_0.67,1107254.5295740007
395025,"Riverside, CA",CA,sfr+condo,,0.33_0.67,580718.1723459415
394532,"Detroit, MI",MI,sfr+condo,,0.33_0.67,260187.8152992413
395078,"Seattle, WA",WA,sfr+condo,,0.33_0.67,739161.1114804223
394865,"Minneapolis, MN",MN,sfr+condo,,0.33_0.67,382057.8426557827
395056,"San Diego, CA",CA,sfr+condo,,0.33_0.67,921959.3328506036
395148,"Tampa, FL",FL,sfr+condo,,0.33_0.67,356297.98927559186
394530,"Denver, CO",CO,sfr+condo,,0.33_0.67,566597.328605651
394358,"Baltimore, MD",MD,sfr+condo,,0.33_0.67,395401.1606776704
395121,"St. Louis, MO",MO,sfr+condo,,0.33_0.67,264917.4259237641
394943,"Orlando, FL",FL,sfr+condo,,0.33_0.67,384931.2168841091
394458,"Charlotte, NC",NC,sfr+condo,,0.33_0.67,384029.9609415806
395055,"San Antonio, TX",TX,sfr+condo,,0.33_0.67,276410.7075351998
394998,"Portland, OR",OR,sfr+condo,,0.33_0.67,543975.9508220075
395045,"Sacramento, CA",CA,sfr+condo,,0.33_0.67,573108.9444723551
394982,"Pittsburgh, PA",PA,sfr+condo,,0.33_0.67,221717.1745938681
394466,"Cincinnati, OH",OH,sfr+condo,,0.33_0.67,298944.5256254695
394355,"Austin, TX",TX,sfr+condo,,0.33_0.67,426454.2923425516
394775,"Las Vegas, NV",NV,sfr+condo,,0.33_0.67,429719.0972566141
394735,"Kansas City, MO",MO,sfr+condo,,0.33_0.67,313755.92211999366
394492,"Columbus, OH",OH,sfr+condo,,0.33_0.67,322397.88402129273
394705,"Indianapolis, IN",IN,sfr+condo,,0.33_0.67,286793.70877529896
394475,"Cleveland, OH",OH,sfr+condo,,0.33_0.67,241368.04079542973
395059,"San Jose, CA",CA,sfr+condo,,0.33_0.67,1572103.4274117528
394902,"Nashville, TN",TN,sfr+condo,,0.33_0.67,449989.2999423901
395194,"Virginia Beach, VA",VA,sfr+condo,,0.33_0.67,362136.5608192918
395005,"Providence, RI",RI,sfr+condo,,0.33_0.67,506874.2332009312
394714,"Jacksonville, FL",FL,sfr+condo,,0.33_0.67,347020.0125312849
394862,"Milwaukee, WI",WI,sfr+condo,,0.33_0.67,370524.5267333019
394935,"Oklahoma City, OK",OK,sfr+condo,,0.33_0.67,239889.7291400804
395012,"Raleigh, NC",NC,sfr+condo,,0.33_0.67,435448.9968210129
394849,"Memphis, TN",TN,sfr+condo,,0.33_0.67,240784.56919578512
395022,"Richmond, VA",VA,sfr+condo,,0.33_0.67,383776.3128961226
394807,"Louisville, KY",KY,sfr+condo,,0.33_0.67,270566.0956029512
394910,"New Orleans, LA",LA,sfr+condo,,0.33_0.67,254169.9901799024
395053,"Salt Lake City, UT",UT,sfr+condo,,0.33_0.67,560475.3415609691
394669,"Hartford, CT",CT,sfr+condo,,0.33_0.67,382320.83372973313
394425,"Buffalo, NY",NY,sfr+condo,,0.33_0.67,277334.13735787326
394388,"Birmingham, AL",AL,sfr+condo,,0.33_0.67,253322.22738846592
395031,"Rochester, NY",NY,sfr+condo,,0.33_0.67,267839.4058147171
